datetime,hour,day_of_week,is_weekend,route_id,location,weather,rain,traffic_level,is_holiday,previous_passenger_count,passenger_count
2026-02-27 11:00,11,4,0,138,Colombo,Clear,0,Medium,0,126,88
2026-02-27 12:00,12,4,0,176,Moratuwa,Rain,1,Medium,0,88,115
2026-02-27 13:00,13,4,0,138,Dehiwala,Cloudy,0,Medium,0,115,64
2026-02-27 14:00,14,4,0,101,Negombo,Clear,0,Medium,0,64,74
2026-02-27 15:00,15,4,0,101,Kandy,Clear,0,Medium,1,74,72
2026-02-27 16:00,16,4,0,101,Moratuwa,Clear,0,High,0,72,176
2026-02-27 17:00,17,4,0,101,Dehiwala,Cloudy,0,High,0,176,124
2026-02-27 18:00,18,4,0,100,Dehiwala,Rain,1,High,0,124,231
2026-02-27 19:00,19,4,0,101,Moratuwa,Clear,0,High,0,231,184
2026-02-27 20:00,20,4,0,176,Colombo,Rain,1,Low,0,184,56
2026-02-27 21:00,21,4,0,101,Colombo,Clear,0,Low,0,56,61
2026-02-27 22:00,22,4,0,138,Moratuwa,Clear,0,Low,0,61,54
2026-02-27 23:00,23,4,0,176,Moratuwa,Clear,0,Low,0,54,74
2026-02-28 00:00,0,5,1,101,Kandy,Rain,1,Low,0,74,55
2026-02-28 01:00,1,5,1,120,Kandy,Clear,0,Low,0,55,22
2026-02-28 02:00,2,5,1,100,Colombo,Clear,0,Low,0,22,49
2026-02-28 03:00,3,5,1,101,Kandy,Cloudy,0,Low,0,49,64
2026-02-28 04:00,4,5,1,100,Dehiwala,Clear,0,Low,0,64,45
2026-02-28 05:00,5,5,1,100,Negombo,Rain,1,Low,0,45,38
2026-02-28 06:00,6,5,1,176,Kandy,Clear,0,High,0,38,127
2026-02-28 07:00,7,5,1,138,Dehiwala,Clear,0,High,0,127,141
2026-02-28 08:00,8,5,1,176,Dehiwala,Rain,1,High,0,141,197
2026-02-28 09:00,9,5,1,100,Kandy,Clear,0,High,1,197,113
2026-02-28 10:00,10,5,1,120,Colombo,Clear,0,Medium,0,113,68
2026-02-28 11:00,11,5,1,120,Dehiwala,Cloudy,0,Medium,0,68,54
2026-02-28 12:00,12,5,1,100,Colombo,Cloudy,0,Medium,0,54,90
2026-02-28 13:00,13,5,1,120,Negombo,Cloudy,0,Medium,0,90,49
2026-02-28 14:00,14,5,1,176,Moratuwa,Cloudy,0,Medium,0,49,96
2026-02-28 15:00,15,5,1,176,Kandy,Cloudy,0,Medium,0,96,75
2026-02-28 16:00,16,5,1,176,Dehiwala,Cloudy,0,High,0,75,155
2026-02-28 17:00,17,5,1,138,Negombo,Rain,1,High,0,155,166
2026-02-28 18:00,18,5,1,138,Colombo,Clear,0,High,0,166,159
2026-02-28 19:00,19,5,1,176,Dehiwala,Rain,1,High,0,159,127
2026-02-28 20:00,20,5,1,120,Dehiwala,Clear,0,Low,0,127,50
2026-02-28 21:00,21,5,1,138,Dehiwala,Rain,1,Low,0,50,71
2026-02-28 22:00,22,5,1,101,Negombo,Clear,0,Low,0,71,41
2026-02-28 23:00,23,5,1,100,Colombo,Rain,1,Low,0,41,83
2026-03-01 00:00,0,6,1,176,Moratuwa,Rain,1,Low,0,83,74
2026-03-01 01:00,1,6,1,100,Negombo,Clear,0,Low,0,74,55
2026-03-01 02:00,2,6,1,120,Colombo,Cloudy,0,Low,0,55,30
2026-03-01 03:00,3,6,1,101,Negombo,Cloudy,0,Low,0,30,27
2026-03-01 04:00,4,6,1,138,Negombo,Clear,0,Low,0,27,60
2026-03-01 05:00,5,6,1,138,Kandy,Clear,0,Low,0,60,45
2026-03-01 06:00,6,6,1,101,Kandy,Cloudy,0,High,0,45,135
2026-03-01 07:00,7,6,1,100,Negombo,Clear,0,High,0,135,145
2026-03-01 08:00,8,6,1,100,Colombo,Cloudy,0,High,0,145,88
2026-03-01 09:00,9,6,1,101,Kandy,Clear,0,High,0,88,162
2026-03-01 10:00,10,6,1,101,Kandy,Clear,0,Medium,0,162,95
2026-03-01 11:00,11,6,1,100,Kandy,Clear,0,Medium,0,95,80
2026-03-01 12:00,12,6,1,101,Moratuwa,Clear,0,Medium,0,80,70
2026-03-01 13:00,13,6,1,101,Colombo,Clear,0,Medium,0,70,86
2026-03-01 14:00,14,6,1,100,Moratuwa,Cloudy,0,Medium,0,86,83
2026-03-01 15:00,15,6,1,176,Kandy,Clear,0,Medium,0,83,90
2026-03-01 16:00,16,6,1,138,Dehiwala,Rain,1,High,0,90,113
2026-03-01 17:00,17,6,1,100,Colombo,Rain,1,High,0,113,147
2026-03-01 18:00,18,6,1,176,Dehiwala,Clear,0,High,0,147,171
2026-03-01 19:00,19,6,1,120,Dehiwala,Clear,0,High,0,171,122
2026-03-01 20:00,20,6,1,138,Colombo,Clear,0,Low,0,122,34
2026-03-01 21:00,21,6,1,100,Negombo,Clear,0,Low,0,34,25
2026-03-01 22:00,22,6,1,101,Moratuwa,Rain,1,Low,0,25,38
2026-03-01 23:00,23,6,1,138,Kandy,Clear,0,Low,0,38,45
2026-03-02 00:00,0,0,0,176,Kandy,Clear,0,Low,0,45,54
2026-03-02 01:00,1,0,0,100,Colombo,Clear,0,Low,0,54,74
2026-03-02 02:00,2,0,0,120,Dehiwala,Rain,1,Low,0,74,48
2026-03-02 03:00,3,0,0,176,Negombo,Clear,0,Low,0,48,41
2026-03-02 04:00,4,0,0,138,Moratuwa,Rain,1,Low,0,41,45
2026-03-02 05:00,5,0,0,100,Moratuwa,Cloudy,0,Low,0,45,39
2026-03-02 06:00,6,0,0,176,Dehiwala,Cloudy,0,High,0,39,118
2026-03-02 07:00,7,0,0,100,Negombo,Clear,0,High,0,118,142
2026-03-02 08:00,8,0,0,138,Negombo,Cloudy,0,High,1,142,76
2026-03-02 09:00,9,0,0,120,Colombo,Clear,0,High,0,76,209
2026-03-02 10:00,10,0,0,138,Kandy,Cloudy,0,Medium,0,209,113
2026-03-02 11:00,11,0,0,138,Moratuwa,Cloudy,0,Medium,0,113,54
2026-03-02 12:00,12,0,0,100,Colombo,Cloudy,0,Medium,0,54,62
2026-03-02 13:00,13,0,0,176,Colombo,Rain,1,Medium,0,62,114
2026-03-02 14:00,14,0,0,101,Dehiwala,Clear,0,Medium,0,114,120
2026-03-02 15:00,15,0,0,138,Colombo,Cloudy,0,Medium,0,120,69
2026-03-02 16:00,16,0,0,120,Negombo,Clear,0,High,0,69,139
2026-03-02 17:00,17,0,0,138,Moratuwa,Rain,1,High,0,139,183
2026-03-02 18:00,18,0,0,100,Negombo,Clear,0,High,0,183,125
2026-03-02 19:00,19,0,0,100,Negombo,Cloudy,0,High,0,125,168
2026-03-02 20:00,20,0,0,100,Colombo,Cloudy,0,Low,0,168,75
2026-03-02 21:00,21,0,0,100,Negombo,Rain,1,Low,0,75,57
2026-03-02 22:00,22,0,0,176,Moratuwa,Cloudy,0,Low,0,57,80
2026-03-02 23:00,23,0,0,100,Colombo,Clear,0,Low,0,80,50
2026-03-03 00:00,0,1,0,176,Negombo,Cloudy,0,Low,1,50,32
2026-03-03 01:00,1,1,0,120,Negombo,Clear,0,Low,0,32,57
2026-03-03 02:00,2,1,0,101,Dehiwala,Cloudy,0,Low,0,57,69
2026-03-03 03:00,3,1,0,138,Dehiwala,Cloudy,0,Low,1,69,31
2026-03-03 04:00,4,1,0,100,Kandy,Clear,0,Low,0,31,60
2026-03-03 05:00,5,1,0,100,Dehiwala,Clear,0,Low,0,60,62
2026-03-03 06:00,6,1,0,138,Moratuwa,Clear,0,High,0,62,147
2026-03-03 07:00,7,1,0,101,Dehiwala,Rain,1,High,0,147,193
2026-03-03 08:00,8,1,0,101,Dehiwala,Cloudy,0,High,0,193,200
2026-03-03 09:00,9,1,0,120,Colombo,Clear,0,High,0,200,124
2026-03-03 10:00,10,1,0,120,Moratuwa,Clear,0,Medium,0,124,88
2026-03-03 11:00,11,1,0,176,Negombo,Cloudy,0,Medium,0,88,92
2026-03-03 12:00,12,1,0,100,Negombo,Cloudy,0,Medium,0,92,119
2026-03-03 13:00,13,1,0,138,Kandy,Clear,0,Medium,0,119,114
2026-03-03 14:00,14,1,0,101,Kandy,Clear,0,Medium,0,114,57
2026-03-03 15:00,15,1,0,101,Kandy,Clear,0,Medium,0,57,61
2026-03-03 16:00,16,1,0,100,Kandy,Clear,0,High,0,61,177
2026-03-03 17:00,17,1,0,120,Moratuwa,Clear,0,High,0,177,172
2026-03-03 18:00,18,1,0,176,Moratuwa,Cloudy,0,High,0,172,196
2026-03-03 19:00,19,1,0,138,Negombo,Rain,1,High,0,196,214
2026-03-03 20:00,20,1,0,100,Dehiwala,Cloudy,0,Low,0,214,40
2026-03-03 21:00,21,1,0,100,Dehiwala,Cloudy,0,Low,0,40,43
2026-03-03 22:00,22,1,0,101,Colombo,Clear,0,Low,0,43,85
2026-03-03 23:00,23,1,0,176,Moratuwa,Cloudy,0,Low,0,85,76
2026-03-04 00:00,0,2,0,100,Dehiwala,Cloudy,0,Low,0,76,55
2026-03-04 01:00,1,2,0,138,Moratuwa,Clear,0,Low,0,55,61
2026-03-04 02:00,2,2,0,101,Kandy,Clear,0,Low,0,61,65
2026-03-04 03:00,3,2,0,100,Moratuwa,Clear,0,Low,0,65,73
2026-03-04 04:00,4,2,0,120,Dehiwala,Cloudy,0,Low,0,73,54
2026-03-04 05:00,5,2,0,176,Dehiwala,Clear,0,Low,0,54,31
2026-03-04 06:00,6,2,0,101,Negombo,Cloudy,0,High,0,31,155
2026-03-04 07:00,7,2,0,120,Negombo,Rain,1,High,0,155,198
2026-03-04 08:00,8,2,0,138,Kandy,Cloudy,0,High,0,198,116
2026-03-04 09:00,9,2,0,101,Moratuwa,Clear,0,High,0,116,212
2026-03-04 10:00,10,2,0,176,Kandy,Rain,1,Medium,0,212,85
2026-03-04 11:00,11,2,0,101,Moratuwa,Cloudy,0,Medium,0,85,119
2026-03-04 12:00,12,2,0,176,Negombo,Rain,1,Medium,0,119,131
2026-03-04 13:00,13,2,0,100,Moratuwa,Clear,0,Medium,0,131,72
2026-03-04 14:00,14,2,0,101,Dehiwala,Clear,0,Medium,0,72,93
2026-03-04 15:00,15,2,0,176,Dehiwala,Clear,0,Medium,0,93,109
2026-03-04 16:00,16,2,0,120,Dehiwala,Clear,0,High,0,109,217
2026-03-04 17:00,17,2,0,176,Kandy,Clear,0,High,0,217,148
2026-03-04 18:00,18,2,0,100,Moratuwa,Clear,0,High,0,148,191
2026-03-04 19:00,19,2,0,100,Negombo,Cloudy,0,High,0,191,135
2026-03-04 20:00,20,2,0,176,Negombo,Cloudy,0,Low,0,135,40
2026-03-04 21:00,21,2,0,100,Moratuwa,Rain,1,Low,0,40,45
2026-03-04 22:00,22,2,0,176,Negombo,Clear,0,Low,0,45,35
2026-03-04 23:00,23,2,0,176,Colombo,Clear,0,Low,0,35,38
2026-03-05 00:00,0,3,0,101,Kandy,Clear,0,Low,0,38,38
2026-03-05 01:00,1,3,0,176,Kandy,Clear,0,Low,0,38,41
2026-03-05 02:00,2,3,0,138,Colombo,Clear,0,Low,0,41,62
2026-03-05 03:00,3,3,0,120,Dehiwala,Clear,0,Low,0,62,35
2026-03-05 04:00,4,3,0,176,Colombo,Clear,0,Low,0,35,62
2026-03-05 05:00,5,3,0,101,Moratuwa,Cloudy,0,Low,0,62,64
2026-03-05 06:00,6,3,0,100,Colombo,Clear,0,High,0,64,199
2026-03-05 07:00,7,3,0,138,Moratuwa,Cloudy,0,High,0,199,196
2026-03-05 08:00,8,3,0,100,Kandy,Clear,0,High,0,196,165
2026-03-05 09:00,9,3,0,100,Moratuwa,Rain,1,High,0,165,219
2026-03-05 10:00,10,3,0,120,Dehiwala,Clear,0,Medium,0,219,116
2026-03-05 11:00,11,3,0,101,Dehiwala,Clear,0,Medium,0,116,56
2026-03-05 12:00,12,3,0,120,Moratuwa,Clear,0,Medium,0,56,73
2026-03-05 13:00,13,3,0,120,Dehiwala,Clear,0,Medium,0,73,62
2026-03-05 14:00,14,3,0,100,Colombo,Rain,1,Medium,0,62,80
2026-03-05 15:00,15,3,0,101,Kandy,Cloudy,0,Medium,0,80,68
2026-03-05 16:00,16,3,0,176,Dehiwala,Rain,1,High,0,68,252
2026-03-05 17:00,17,3,0,100,Negombo,Rain,1,High,0,252,228
2026-03-05 18:00,18,3,0,138,Dehiwala,Cloudy,0,High,0,228,194
2026-03-05 19:00,19,3,0,138,Dehiwala,Rain,1,High,0,194,254
2026-03-05 20:00,20,3,0,101,Colombo,Cloudy,0,Low,0,254,72
2026-03-05 21:00,21,3,0,101,Moratuwa,Cloudy,0,Low,0,72,61
2026-03-05 22:00,22,3,0,120,Colombo,Clear,0,Low,0,61,70
2026-03-05 23:00,23,3,0,100,Kandy,Cloudy,0,Low,0,70,45
2026-03-06 00:00,0,4,0,100,Negombo,Clear,0,Low,0,45,45
2026-03-06 01:00,1,4,0,176,Moratuwa,Clear,0,Low,0,45,62
2026-03-06 02:00,2,4,0,101,Moratuwa,Cloudy,0,Low,0,62,43
2026-03-06 03:00,3,4,0,176,Kandy,Clear,0,Low,0,43,44
2026-03-06 04:00,4,4,0,100,Moratuwa,Clear,0,Low,0,44,77
2026-03-06 05:00,5,4,0,138,Moratuwa,Clear,0,Low,0,77,76
2026-03-06 06:00,6,4,0,176,Colombo,Rain,1,High,0,76,215
2026-03-06 07:00,7,4,0,101,Kandy,Clear,0,High,0,215,138
2026-03-06 08:00,8,4,0,176,Moratuwa,Cloudy,0,High,0,138,181
2026-03-06 09:00,9,4,0,101,Colombo,Clear,0,High,0,181,196
2026-03-06 10:00,10,4,0,101,Dehiwala,Clear,0,Medium,0,196,93
2026-03-06 11:00,11,4,0,138,Moratuwa,Clear,0,Medium,1,93,72
2026-03-06 12:00,12,4,0,138,Colombo,Cloudy,0,Medium,0,72,75
2026-03-06 13:00,13,4,0,120,Dehiwala,Cloudy,0,Medium,0,75,76
2026-03-06 14:00,14,4,0,120,Dehiwala,Clear,0,Medium,0,76,119
2026-03-06 15:00,15,4,0,100,Moratuwa,Rain,1,Medium,0,119,78
2026-03-06 16:00,16,4,0,100,Moratuwa,Cloudy,0,High,0,78,123
2026-03-06 17:00,17,4,0,138,Colombo,Clear,0,High,0,123,153
2026-03-06 18:00,18,4,0,101,Moratuwa,Cloudy,0,High,0,153,201
2026-03-06 19:00,19,4,0,120,Moratuwa,Cloudy,0,High,0,201,155
2026-03-06 20:00,20,4,0,120,Negombo,Cloudy,0,Low,0,155,31
2026-03-06 21:00,21,4,0,138,Kandy,Clear,0,Low,0,31,62
2026-03-06 22:00,22,4,0,120,Colombo,Rain,1,Low,0,62,45
2026-03-06 23:00,23,4,0,120,Colombo,Clear,0,Low,0,45,46
2026-03-07 00:00,0,5,1,100,Negombo,Cloudy,0,Low,0,46,29
2026-03-07 01:00,1,5,1,176,Kandy,Cloudy,0,Low,0,29,30
2026-03-07 02:00,2,5,1,101,Dehiwala,Cloudy,0,Low,0,30,55
2026-03-07 03:00,3,5,1,120,Dehiwala,Cloudy,0,Low,0,55,41
2026-03-07 04:00,4,5,1,138,Dehiwala,Cloudy,0,Low,0,41,48
2026-03-07 05:00,5,5,1,101,Kandy,Cloudy,0,Low,0,48,52
2026-03-07 06:00,6,5,1,100,Colombo,Clear,0,High,1,52,126
2026-03-07 07:00,7,5,1,176,Negombo,Clear,0,High,0,126,143
2026-03-07 08:00,8,5,1,138,Colombo,Rain,1,High,0,143,133
2026-03-07 09:00,9,5,1,120,Colombo,Clear,0,High,0,133,115
2026-03-07 10:00,10,5,1,100,Kandy,Clear,0,Medium,0,115,56
2026-03-07 11:00,11,5,1,138,Kandy,Cloudy,0,Medium,1,56,58
2026-03-07 12:00,12,5,1,138,Moratuwa,Clear,0,Medium,0,58,77
2026-03-07 13:00,13,5,1,120,Colombo,Clear,0,Medium,0,77,61
2026-03-07 14:00,14,5,1,138,Negombo,Rain,1,Medium,1,61,60
2026-03-07 15:00,15,5,1,176,Colombo,Clear,0,Medium,0,60,70
2026-03-07 16:00,16,5,1,176,Moratuwa,Clear,0,High,0,70,173
2026-03-07 17:00,17,5,1,176,Moratuwa,Cloudy,0,High,0,173,165
2026-03-07 18:00,18,5,1,101,Negombo,Clear,0,High,0,165,118
2026-03-07 19:00,19,5,1,101,Kandy,Clear,0,High,0,118,148
2026-03-07 20:00,20,5,1,100,Negombo,Rain,1,Low,0,148,35
2026-03-07 21:00,21,5,1,101,Moratuwa,Clear,0,Low,0,35,33
2026-03-07 22:00,22,5,1,176,Kandy,Cloudy,0,Low,0,33,22
2026-03-07 23:00,23,5,1,120,Kandy,Cloudy,0,Low,0,22,51
2026-03-08 00:00,0,6,1,100,Dehiwala,Cloudy,0,Low,0,51,15
2026-03-08 01:00,1,6,1,101,Kandy,Cloudy,0,Low,0,15,56
2026-03-08 02:00,2,6,1,176,Dehiwala,Rain,1,Low,0,56,51
2026-03-08 03:00,3,6,1,138,Dehiwala,Rain,1,Low,0,51,60
2026-03-08 04:00,4,6,1,101,Kandy,Rain,1,Low,0,60,55
2026-03-08 05:00,5,6,1,120,Dehiwala,Cloudy,0,Low,0,55,30
2026-03-08 06:00,6,6,1,101,Kandy,Cloudy,0,High,0,30,125
2026-03-08 07:00,7,6,1,100,Kandy,Clear,0,High,0,125,184
2026-03-08 08:00,8,6,1,176,Kandy,Rain,1,High,0,184,162
2026-03-08 09:00,9,6,1,120,Moratuwa,Cloudy,0,High,0,162,134
2026-03-08 10:00,10,6,1,138,Moratuwa,Clear,0,Medium,0,134,55
2026-03-08 11:00,11,6,1,100,Colombo,Rain,1,Medium,0,55,99
2026-03-08 12:00,12,6,1,138,Moratuwa,Cloudy,0,Medium,0,99,74
2026-03-08 13:00,13,6,1,101,Dehiwala,Clear,0,Medium,0,74,73
2026-03-08 14:00,14,6,1,120,Kandy,Cloudy,0,Medium,0,73,44
2026-03-08 15:00,15,6,1,176,Dehiwala,Rain,1,Medium,0,44,81
2026-03-08 16:00,16,6,1,176,Dehiwala,Clear,0,High,0,81,180
2026-03-08 17:00,17,6,1,176,Colombo,Cloudy,0,High,0,180,91
2026-03-08 18:00,18,6,1,176,Kandy,Cloudy,0,High,0,91,106
2026-03-08 19:00,19,6,1,138,Colombo,Cloudy,0,High,0,106,91
2026-03-08 20:00,20,6,1,176,Colombo,Clear,0,Low,0,91,25
2026-03-08 21:00,21,6,1,176,Dehiwala,Clear,0,Low,0,25,25
2026-03-08 22:00,22,6,1,100,Kandy,Clear,0,Low,0,25,49
2026-03-08 23:00,23,6,1,176,Negombo,Clear,0,Low,0,49,38
2026-03-09 00:00,0,0,0,138,Negombo,Rain,1,Low,0,38,30
2026-03-09 01:00,1,0,0,138,Moratuwa,Rain,1,Low,0,30,42
2026-03-09 02:00,2,0,0,138,Moratuwa,Rain,1,Low,0,42,46
2026-03-09 03:00,3,0,0,138,Colombo,Clear,0,Low,0,46,40
2026-03-09 04:00,4,0,0,100,Negombo,Cloudy,0,Low,0,40,37
2026-03-09 05:00,5,0,0,176,Colombo,Rain,1,Low,0,37,69
2026-03-09 06:00,6,0,0,138,Negombo,Rain,1,High,0,69,187
2026-03-09 07:00,7,0,0,176,Colombo,Clear,0,High,0,187,140
2026-03-09 08:00,8,0,0,120,Colombo,Rain,1,High,0,140,188
2026-03-09 09:00,9,0,0,101,Kandy,Cloudy,0,High,0,188,174
2026-03-09 10:00,10,0,0,120,Colombo,Cloudy,0,Medium,1,174,57
2026-03-09 11:00,11,0,0,138,Kandy,Rain,1,Medium,0,57,139
2026-03-09 12:00,12,0,0,100,Dehiwala,Clear,0,Medium,0,139,106
2026-03-09 13:00,13,0,0,100,Dehiwala,Rain,1,Medium,0,106,96
2026-03-09 14:00,14,0,0,138,Moratuwa,Rain,1,Medium,0,96,87
2026-03-09 15:00,15,0,0,101,Negombo,Clear,0,Medium,0,87,82
2026-03-09 16:00,16,0,0,176,Kandy,Cloudy,0,High,0,82,151
2026-03-09 17:00,17,0,0,120,Colombo,Cloudy,0,High,0,151,120
2026-03-09 18:00,18,0,0,138,Dehiwala,Cloudy,0,High,0,120,207
2026-03-09 19:00,19,0,0,138,Moratuwa,Cloudy,0,High,0,207,150
2026-03-09 20:00,20,0,0,100,Kandy,Clear,0,Low,0,150,38
2026-03-09 21:00,21,0,0,138,Kandy,Cloudy,0,Low,0,38,59
2026-03-09 22:00,22,0,0,100,Colombo,Clear,0,Low,0,59,80
2026-03-09 23:00,23,0,0,100,Negombo,Cloudy,0,Low,0,80,79
2026-03-10 00:00,0,1,0,176,Colombo,Rain,1,Low,0,79,53
2026-03-10 01:00,1,1,0,176,Moratuwa,Cloudy,0,Low,0,53,82
2026-03-10 02:00,2,1,0,138,Dehiwala,Rain,1,Low,0,82,32
2026-03-10 03:00,3,1,0,101,Colombo,Clear,0,Low,0,32,59
2026-03-10 04:00,4,1,0,101,Colombo,Clear,0,Low,0,59,56
2026-03-10 05:00,5,1,0,100,Negombo,Clear,0,Low,0,56,38
2026-03-10 06:00,6,1,0,100,Dehiwala,Cloudy,0,High,0,38,195
2026-03-10 07:00,7,1,0,100,Moratuwa,Rain,1,High,0,195,206
2026-03-10 08:00,8,1,0,176,Dehiwala,Clear,0,High,0,206,139
2026-03-10 09:00,9,1,0,101,Colombo,Clear,0,High,0,139,228
2026-03-10 10:00,10,1,0,120,Dehiwala,Clear,0,Medium,0,228,78
2026-03-10 11:00,11,1,0,138,Dehiwala,Clear,0,Medium,0,78,112
2026-03-10 12:00,12,1,0,101,Kandy,Clear,0,Medium,0,112,81
2026-03-10 13:00,13,1,0,101,Dehiwala,Clear,0,Medium,0,81,115
2026-03-10 14:00,14,1,0,100,Negombo,Clear,0,Medium,0,115,100
2026-03-10 15:00,15,1,0,138,Kandy,Cloudy,0,Medium,0,100,76
2026-03-10 16:00,16,1,0,100,Kandy,Rain,1,High,0,76,263
2026-03-10 17:00,17,1,0,100,Colombo,Clear,0,High,0,263,115
2026-03-10 18:00,18,1,0,100,Dehiwala,Cloudy,0,High,0,115,200
2026-03-10 19:00,19,1,0,120,Colombo,Clear,0,High,0,200,198
2026-03-10 20:00,20,1,0,138,Negombo,Clear,0,Low,0,198,87
2026-03-10 21:00,21,1,0,176,Colombo,Clear,0,Low,0,87,42
2026-03-10 22:00,22,1,0,138,Colombo,Cloudy,0,Low,1,42,49
2026-03-10 23:00,23,1,0,120,Dehiwala,Clear,0,Low,0,49,63
2026-03-11 00:00,0,2,0,176,Moratuwa,Clear,0,Low,0,63,34
2026-03-11 01:00,1,2,0,101,Colombo,Rain,1,Low,0,34,78
2026-03-11 02:00,2,2,0,101,Dehiwala,Clear,0,Low,0,78,26
2026-03-11 03:00,3,2,0,101,Kandy,Rain,1,Low,0,26,76
2026-03-11 04:00,4,2,0,120,Moratuwa,Clear,0,Low,0,76,50
2026-03-11 05:00,5,2,0,120,Moratuwa,Cloudy,0,Low,1,50,33
2026-03-11 06:00,6,2,0,120,Negombo,Cloudy,0,High,0,33,202
2026-03-11 07:00,7,2,0,138,Colombo,Rain,1,High,0,202,157
2026-03-11 08:00,8,2,0,101,Dehiwala,Cloudy,0,High,0,157,204
2026-03-11 09:00,9,2,0,138,Moratuwa,Rain,1,High,0,204,225
2026-03-11 10:00,10,2,0,100,Colombo,Cloudy,0,Medium,0,225,101
2026-03-11 11:00,11,2,0,176,Dehiwala,Clear,0,Medium,0,101,79
2026-03-11 12:00,12,2,0,100,Moratuwa,Cloudy,0,Medium,0,79,86
2026-03-11 13:00,13,2,0,138,Moratuwa,Cloudy,0,Medium,0,86,110
2026-03-11 14:00,14,2,0,100,Moratuwa,Cloudy,0,Medium,0,110,111
2026-03-11 15:00,15,2,0,176,Dehiwala,Rain,1,Medium,0,111,139
2026-03-11 16:00,16,2,0,101,Colombo,Clear,0,High,0,139,214
2026-03-11 17:00,17,2,0,176,Dehiwala,Clear,0,High,0,214,176
2026-03-11 18:00,18,2,0,120,Dehiwala,Clear,0,High,0,176,160
2026-03-11 19:00,19,2,0,101,Kandy,Cloudy,0,High,0,160,186
2026-03-11 20:00,20,2,0,176,Negombo,Clear,0,Low,0,186,38
2026-03-11 21:00,21,2,0,120,Negombo,Cloudy,0,Low,0,38,66
2026-03-11 22:00,22,2,0,120,Moratuwa,Rain,1,Low,0,66,93
2026-03-11 23:00,23,2,0,101,Moratuwa,Cloudy,0,Low,0,93,68
2026-03-12 00:00,0,3,0,100,Kandy,Clear,0,Low,0,68,81
2026-03-12 01:00,1,3,0,100,Kandy,Clear,0,Low,0,81,36
2026-03-12 02:00,2,3,0,176,Negombo,Rain,1,Low,0,36,70
2026-03-12 03:00,3,3,0,176,Dehiwala,Clear,0,Low,0,70,43
2026-03-12 04:00,4,3,0,138,Kandy,Cloudy,0,Low,0,43,46
2026-03-12 05:00,5,3,0,100,Negombo,Clear,0,Low,0,46,80
2026-03-12 06:00,6,3,0,100,Negombo,Clear,0,High,0,80,203
2026-03-12 07:00,7,3,0,138,Kandy,Cloudy,0,High,0,203,189
2026-03-12 08:00,8,3,0,120,Colombo,Cloudy,0,High,0,189,165
2026-03-12 09:00,9,3,0,120,Moratuwa,Clear,0,High,0,165,174
2026-03-12 10:00,10,3,0,120,Moratuwa,Rain,1,Medium,1,174,62
2026-03-12 11:00,11,3,0,138,Kandy,Clear,0,Medium,0,62,90
2026-03-12 12:00,12,3,0,100,Negombo,Rain,1,Medium,0,90,92
2026-03-12 13:00,13,3,0,100,Moratuwa,Clear,0,Medium,0,92,61
2026-03-12 14:00,14,3,0,176,Negombo,Rain,1,Medium,0,61,100
2026-03-12 15:00,15,3,0,120,Kandy,Cloudy,0,Medium,0,100,107
2026-03-12 16:00,16,3,0,120,Colombo,Clear,0,High,0,107,205
2026-03-12 17:00,17,3,0,176,Colombo,Clear,0,High,0,205,185
2026-03-12 18:00,18,3,0,101,Colombo,Rain,1,High,0,185,232
2026-03-12 19:00,19,3,0,120,Negombo,Clear,0,High,0,232,151
2026-03-12 20:00,20,3,0,100,Dehiwala,Clear,0,Low,0,151,62
2026-03-12 21:00,21,3,0,138,Dehiwala,Cloudy,0,Low,0,62,63
2026-03-12 22:00,22,3,0,176,Moratuwa,Clear,0,Low,0,63,60
2026-03-12 23:00,23,3,0,176,Moratuwa,Cloudy,0,Low,0,60,40
2026-03-13 00:00,0,4,0,101,Moratuwa,Cloudy,0,Low,0,40,32
2026-03-13 01:00,1,4,0,120,Negombo,Clear,0,Low,1,32,53
2026-03-13 02:00,2,4,0,138,Negombo,Clear,0,Low,0,53,71
2026-03-13 03:00,3,4,0,100,Kandy,Clear,0,Low,0,71,61
2026-03-13 04:00,4,4,0,101,Kandy,Rain,1,Low,0,61,71
2026-03-13 05:00,5,4,0,176,Colombo,Clear,0,Low,1,71,35
2026-03-13 06:00,6,4,0,138,Colombo,Cloudy,0,High,0,35,183
2026-03-13 07:00,7,4,0,120,Colombo,Rain,1,High,0,183,220
2026-03-13 08:00,8,4,0,100,Dehiwala,Clear,0,High,0,220,194
2026-03-13 09:00,9,4,0,120,Colombo,Clear,0,High,0,194,210
2026-03-13 10:00,10,4,0,138,Kandy,Clear,0,Medium,0,210,102
2026-03-13 11:00,11,4,0,120,Moratuwa,Cloudy,0,Medium,0,102,71
2026-03-13 12:00,12,4,0,120,Dehiwala,Clear,0,Medium,0,71,125
2026-03-13 13:00,13,4,0,138,Negombo,Clear,0,Medium,0,125,81
2026-03-13 14:00,14,4,0,176,Kandy,Clear,0,Medium,0,81,77
2026-03-13 15:00,15,4,0,101,Moratuwa,Rain,1,Medium,0,77,139
2026-03-13 16:00,16,4,0,101,Moratuwa,Clear,0,High,1,139,135
2026-03-13 17:00,17,4,0,100,Colombo,Cloudy,0,High,0,135,213
2026-03-13 18:00,18,4,0,101,Moratuwa,Clear,0,High,0,213,128
